"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"483",="2704","國賓","35.55","2020","130","4.35","0.5","0.78","46.1","47.8","28.5","54.2","","0.51","133","18.8","0.2","0.76","21.2","112","30.45","49"
"484",="6180","橘子","74.1","2020","130","24","12.2","1.26","37.2","43.8","3.88","28.5","14.1","0.45","93","35.8","0.8","0.3","37.9","55.1","28.4","57"
"485",="6153","嘉聯益","23.25","2020","129","43.8","59.6","17.9","103","124","14","179","0.62","0.65","323","95.3","65.5","2.98","165","157","28.31","45"
"486",="2331","精英","23.05","2020","128","45.3","47","35.7","138","176","5.61","28","6.06","5.08","237","119","","0.65","127","111","19.76","43"
"487",="3090","日電貿","59.8","2020","127","8.95","29.3","16.2","47.3","64.7","5.01","6.52","0.55","0.22","78","31.4","","0.46","32.9","45.2","23.3","40"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2020","125","5.66","1","258","7.03","286","24.6","4.06","0.12","3.72","318","212","43.2","0.17","262","56","14.53","34"
"490","00718B","富邦中國政策債","20.04","2020","125","","","","","","","","","","","","","","","","",""
"491","00836B","永豐10年A公司債","30.41","2020","125","","","","","","","","","","","","","","","","",""
"492",="3033","威健","29.45","2020","124","24.9","116","78.6","141","222","0.45","1.35","0.54","0.74","229","152","9.39","1.21","168","60.7","16.52","30"
"493",="1225","福懋油","56.6","2020","124","12.3","14.3","10.8","28.6","41.6","2.95","30.2","","0.22","76.9","28.9","7.85","0.2","39.6","37.3","15.08","49"
"494",="3228","金麗科","182","2020","123","2.11","0.38","1.17","2.59","3.93","0.04","1.16","1.02","0","6.89","1.94","","0.02","2.04","4.86","7.17","70"
"495",="1419","新紡","41","2020","123","5.95","3.38","4.52","23.7","28.9","101","3.22","0.02","1.64","136","35.3","","1.29","44.9","90.9","30.37","45"
"496",="4755","三福化","122","2020","123","7.95","11","3.93","21.4","26.5","5.63","17.8","","2.23","53.8","13.1","1.95","0.27","15.9","37.9","37.66","57"
"497","00795B","中信美國公債20年","32.71","2020","123","","","","","","","","","","","","","","","","",""
"498",="4104","佳醫","82","2020","122","26.2","39.4","8.51","73.3","85","42.3","5.34","0.33","1.87","140","40.2","0","0.23","44.2","95.8","53.78","47"
"499",="8163","達方","43.3","2020","121","26","68.8","43.4","100","150","11.8","60.5","7.74","4.25","243","117","16","0.86","137","106","32.83","40"
"500",="8261","富鼎","103","2020","121","4.45","8.6","7.22","13.1","20.6","0.62","3.59","0.02","2.18","27.4","10.5","0.89","","11.4","16","19.63","40"
"501",="2421","建準","48.1","2020","121","15.7","33.6","17.5","53.4","73.9","0.92","21.1","0.26","0.35","104","49.3","5.2","0.63","58.2","45.9","18.31","45"
"502",="3211","順達","80.3","2020","121","24.9","45","24","98.5","124","39.5","16.5","","3.59","187","68.8","31","4.21","114","73.2","49.65","43"
"503","00870B","元大15年EM主權債","29.54","2020","121","","","","","","","","","","","","","","","","",""
"504",="5351","鈺創","42.4","2020","121","14","8.48","16.6","22.6","39.5","10.2","6.89","0.27","0.12","61.8","17.5","12.9","0.73","32.6","29.2","10.76","30"
"505",="1442","名軒","32.9","2020","120","1.09","0.4","120","1.49","123","5.3","0.25","0","0.34","129","29.9","40.3","0.02","74.1","55.1","15.06","32"
"506",="2367","燿華","17.9","2020","120","10.7","44.4","19.6","55","76.6","16","133","1.08","3.46","238","77.6","56.1","2.13","142","96.7","15.61","28"
"507",="6411","晶焱","122","2020","120","12.3","7.07","4.7","19.4","31.9","0.09","10.5","0.84","1.28","45.3","8.68","","0.14","8.88","36.4","38.44","68"
"508",="9930","中聯資源","47.85","2020","119","4.85","12","3.15","20","28.9","2.81","76.5","0.02","3.09","132","29","28","0.98","76.5","55.8","21.62","45"
"509",="2009","第一銅","33.05","2020","119","0.77","1.85","13","4.83","18.5","30.9","10.3","","0.17","60.4","12.2","","0","14.9","45.5","12.65","32"
"510",="2524","京城","32.15","2020","119","6.25","8.96","292","16.1","313","0.16","8.02","1.69","0.34","324","107","68.6","0.25","177","147","39.5","47"
"511",="4438","廣越","114.5","2020","118","23.5","9.73","30.1","49.6","82.6","7.83","27.6","3.97","0.7","129","26.4","16.5","0.01","47.2","81.5","64.39","49"
"512",="8215","明基材","36.9","2020","118","1.48","25.7","24","28","55.5","6.55","43.5","0.34","0.73","111","49.7","16.1","0.47","67.4","43.2","13.48","32"
"513",="1709","和益","24.8","2020","118","9.64","11.8","22.7","22.8","47.3","12.4","44.2","0.97","1.4","111","28.5","2.16","0.74","36.4","74.8","15.05","40"
"514","00754B","群益AAA-AA公司債","36.69","2020","118","","","","","","","","","","","","","","","","",""
"515",="6464","台數科","89.6","2020","118","21.6","3","0.33","24.8","26.1","11.6","19","135","8.69","202","24.8","98.1","4.44","131","71","56.66","66"
"516",="2355","敬鵬","29.6","2020","118","41.1","35.3","29.4","80.6","120","","73.3","","25.5","225","62.6","","0.33","71.7","153","38.5","36"
"517",="00850","元大臺灣ESG永續","30.64","2020","118","","","","","","","","","","","","","","","","",""
"518",="1903","士紙","45.1","2020","117","0.24","0.5","0.74","17","17.9","44.1","13.1","0.09","0.01","75.2","25","0","0.17","41.1","34.1","13.12","30"
"519",="1726","永記","72.3","2020","117","13.5","21.8","18.9","46.9","70.1","2.83","25.5","0.06","0.35","103","12.5","","0.97","15.2","87.6","54.09","57"
"520",="4968","立積","129.5","2020","117","8.44","12.8","12.8","21.3","34.3","0.03","1.29","0.19","0.16","36.6","14.6","","0.05","14.8","21.9","34.58","60"
"521",="2013","中鋼構","58.1","2020","116","4.31","12.7","6.92","97.5","107","13.5","16.8","0.05","0.68","147","89.6","3","1.66","99.2","48.1","24.88","40"
"522","00715L","期街口布蘭特正2","12.06","","116","","","","","","","","","","","","","","","","",""
"523",="1537","廣隆","141","2020","116","16.5","9.77","14.5","27.4","42.7","1.3","8.82","0.01","0.31","54.5","10.4","","0.38","14.6","39.9","48.62","66"
"524",="3357","臺慶科","113","2020","115","7.68","18","5.88","27.3","33.4","1.92","25.4","0.18","0.41","61.8","21.7","2.7","0.29","26.1","35.7","39.19","60"
"525",="5478","智冠","90.3","2020","115","50.7","23.2","0.41","74","121","5.87","3.87","4.84","0.77","137","59.4","","1.68","62.5","74.6","52.05","64"
"526",="5609","中菲行","84.3","2020","115","28.6","22.9","","51.4","53.7","2.18","5.62","0.33","0.85","66.9","35.7","","0.4","38.2","28.8","22.01","52"
"527",="2636","台驊投控","80","2020","115","24.3","27.6","","54.7","58.9","3.85","2.86","6.12","1.76","77.1","36.9","4.9","0.85","44.1","33","26.8","43"
"528",="5288","豐祥-KY","173","2020","114","10.4","9.04","5.87","26.3","33.4","3","12.7","0.06","0.51","52.8","21.7","","0.13","22.1","30.7","46.65","57"
"529",="8927","北基","40.7","2020","114","3.93","0.25","4.76","4.18","10.4","3.07","37.5","0.42","4.12","66.9","19.9","12.4","0.39","43.1","23.8","11.92","43"
"530",="6841","長佳智能","115","2020","113","1.07","0.01","0.03","15.2","15.4","0","0.22","0.16","0.01","16.1","0.29","","0","0.29","15.8","","51"
"531",="3705","永信","42.3","2020","113","14.8","17.3","28.3","34","64.5","12.7","44.6","0.65","1.31","126","43.1","11.8","1.66","60.4","65.8","24.04","53"
"532",="1256","鮮活果汁-KY","333","2020","113","5.57","3.05","3","12","15.6","1.75","15.8","0.19","0.66","35.6","7.02","","0.39","8.87","26.7","78.01","85"
"533",="2535","達欣工","33.2","2020","112","62.3","12.6","58.4","106","183","5.88","4.51","","3.45","198","97.8","15.5","0.44","114","83.6","25.38","49"
"534",="4906","正文","28.4","2020","112","19.3","60.8","41.9","81.7","127","22.1","33.3","0.8","2.17","187","90.4","","0.01","92.7","93.8","26.24","38"
"535",="2534","宏盛","23.6","2020","112","7.72","1.01","209","11.9","235","98.1","0.03","0.29","4.44","338","155","51.1","0.79","208","130","27.53","45"
"536",="4164","承業醫","69","2020","111","13.8","9.22","3.14","27.3","34.9","17.4","53.8","1.59","5.57","115","10.5","43.5","0.2","55.4","60","37.47","55"
"537",="2035","唐榮","31.8","2020","111","1.34","0.47","21.8","1.81","31.8","108","35.2","0.13","0.39","175","24.4","68.5","4.67","133","42.2","12.05","21"
"538",="6581","鋼聯","100","2020","111","10.2","1.86","0.95","14.8","16.3","","32.7","0.05","1.26","50.4","5.69","9.06","0.11","14.9","35.6","31.97","77"
"539",="6223","旺矽","118","2020","111","14.5","11.7","24.7","26.2","52.4","0","32","0.43","2.6","89.8","24.8","7.64","0.16","33.3","56.5","61.25","60"
"540",="2472","立隆電","68","2020","111","26.7","25.1","11.9","52.2","66.8","0.56","43","0.31","1.74","116","29.6","10.2","0.89","41.6","74","34.47","55"
"541",="8924","大田","132.5","2020","111","16.2","7.77","5.76","24","31.8","0.02","5.14","0.44","0.17","39.7","12.1","","0.32","14.1","25.6","29.49","60"
"542",="3587","閎康","178","2020","111","12","8.36","","20.3","22.4","0.97","18.8","0.06","0.58","44.1","7.52","6.29","0.1","14.7","29.5","47.27","61"
"543",="6230","尼得科超眾","128","2020","111","17.7","33","12","50.7","64.1","0.28","19","0.29","0.43","87.1","36.2","0","0.04","43","44.1","51.11","49"
"544",="8462","柏文","138.5","2020","110","6.58","0.08","0.06","6.67","9.96","0.26","28.3","0.03","1.11","72.6","15.5","5.52","0","51.2","21.4","28.8","55"
"545",="2329","華泰","19.75","2020","110","18.5","25.2","11.4","48","60.5","9.59","52.9","0.35","3.89","145","46.8","6.2","13.9","69.1","76","10.31","34"
"546",="8942","森鉅","66","2020","109","27.9","7.83","9.2","44.7","54.4","13.8","42.2","0.01","0.49","112","28.6","6.07","0.28","35","77.4","42.61","70"
"547",="6869","雲豹能源-創","93.8","2020","109","2.68","0.71","0.24","3.39","4.83","3.2","10.2","0.05","0.46","20","2.34","6.26","0","9.73","10.3","","64"
"548",="3003","健和興","69.8","2020","109","22.6","11.8","12.5","37.8","51.4","3.99","11.8","0.08","1.16","69.1","15.6","2.26","0.05","20.4","48.7","31.05","60"
"549",="2731","雄獅","119.5","2020","109","31.3","1.54","0","32.8","36.5","3.52","4.38","0.08","1.25","60.4","17.1","13.1","1.02","43.2","17.1","21.81","38"
"550",="4927","泰鼎-KY","57.1","2020","108","8.22","37.6","22.3","45.9","69.3","","75.2","1.88","3.15","153","52.4","20.3","2.02","76.1","76.6","40.14","48"
"551",="8213","志超","39.8","2020","108","99.9","97.8","24.3","198","230","1.83","75.2","3.77","1.02","314","131","49.9","2.39","184","130","47.98","47"
"552",="6104","創惟","119.5","2020","108","5.2","2.58","5.06","7.78","15.2","0.06","9.56","1.06","0.14","26.2","10.1","","0.32","10.5","15.7","17.37","66"
"553",="4119","旭富","112","2020","107","6.33","8.57","3.81","14.9","19.2","7.54","15","0.41","0.9","45.7","11.2","","0.2","12.5","33.2","41.8","66"
"554",="00830","國泰費城半導體","27.49","","107","","","","","","","","","","","","","","","","",""
"555",="3081","聯亞","115.5","2020","106","15.5","6.3","2.08","21.8","24.1","","23.9","0.11","0.46","51.9","5.19","","0.06","8.42","43.5","47.6","82"
"556",="3701","大眾控","49.55","2020","106","10.5","21.7","17.3","35.1","53.4","11.8","6.36","0.13","0.45","76.9","26.5","0","10.5","40.2","36.6","11.15","28"
"557",="2908","特力","20.65","2020","105","25.2","57.3","61.8","90.4","163","1.09","63","25.4","17","377","156","83.3","3.69","309","67.8","13.39","43"
"558","00633L","富邦上証正2","38.26","","105","","","","","","","","","","","","","","","","",""
"559",="1708","東鹼","42.1","2020","105","9.23","4.36","3.13","13.6","18.4","6.89","92.9","","0.4","119","23.4","33","0","60.8","58","25.37","45"
"560",="5243","乙盛-KY","62.1","2020","105","24.4","22.6","10.3","55.8","69.4","0.81","22.8","0.2","1.67","97.8","37.4","","","38.5","59.3","35.15","45"
"561",="6138","茂達","141","2020","104","10.8","11.3","7.25","23.9","31.6","0.7","5.53","0.19","0.25","40.2","10.2","","0.48","12.1","28.1","31.87","64"
"562","2838A","聯邦銀甲特","52.2","","104","","","","","","","","","","","","","","","","",""
"563",="1604","聲寶","27.05","2020","104","8.34","5.86","13.8","17.4","35.5","36.6","48.8","0.68","0.49","126","20.1","9","4.48","45.2","80.9","20.99","57"
"564",="3056","總太","42.6","2020","103","18.4","0.01","138","30.9","171","2.54","1.41","0.19","0.19","177","103","21.3","0.36","125","52.2","24.83","55"
"565",="6854","錼創科技-KY創","96.4","2020","103","13.5","0.47","0.65","14.1","15.2","0.01","7.65","0.17","0.15","23.4","2.05","0.61","","2.7","20.7","","38"
"566",="6206","飛捷","71.6","2020","102","25.4","5.81","6.55","32.9","39.7","0.95","11.1","3.01","0.04","55.9","8.5","","0.43","9.83","46.1","30.3","70"
"567",="5340","建榮","52.5","2020","102","1","4.47","2.91","5.98","9.1","","10.5","","0.45","20.6","2.77","","0.12","2.9","17.7","9.09","39"
"568",="4157","太景*-KY","14.25","2020","102","0.61","0.08","0.15","3.39","3.92","0.86","0.26","0.3","0.06","5.56","0.95","0.01","0.19","1.14","4.42","0.62","43"
"569",="6139","亞翔","45.2","2020","102","29.2","30.6","6.86","172","239","2.87","7.6","0.2","3.15","283","148","18.1","2.2","170","112","33.7","40"
"570",="1110","東泥","17.8","2020","102","1.77","4.21","8.84","8.3","19.6","71.5","2.5","0","0.13","98.7","7.24","","0.24","13.2","85.5","14.9","40"
"571",="1201","味全","20.1","2020","102","19.1","26","12","45","58.8","1.91","94.3","1.75","2.63","180","61.1","35.5","5.28","112","68.6","13.53","45"
"572",="2010","春源","15.7","2020","102","5.03","45.5","34.2","75.1","118","8.87","51.8","0.04","0.76","183","63","0","1.5","72.8","110","16.12","38"
"573",="5222","全訊","149.5","2020","101","1.56","0.93","3.4","4.12","7.6","0.05","2.24","0.03","0.9","11.9","1.8","0.09","0.2","3.02","8.91","21.58","70"
"574",="5608","四維航","27.45","2020","101","3.74","0.47","1.49","4.21","12.3","","200","","4.17","216","34.7","143","2.47","181","34.9","12.1","20"
"575",="2480","敦陽科","95.3","2020","101","13.5","6.82","19.6","23.7","49.1","1.05","4.54","0.07","2.05","57.4","28.1","","0.38","29.1","28.3","26.6","47"
"576",="4739","康普","94.7","2020","101","7.04","6.21","10.6","13.3","29.8","0.49","39.8","","1.2","72.2","21.1","8.15","0.07","32.5","39.7","36.97","40"
"577",="2476","鉅祥","53.3","2020","101","31.3","12.9","7.45","55.5","64.8","3.52","12.1","0.03","0.46","82.8","21.8","0.44","0.87","29.5","53.3","25.5","53"
"578",="2314","台揚","42.3","2020","101","13.2","10.1","10.1","23.7","34.5","1.14","5.23","3.05","0.05","54","18.9","3.39","2.04","29.8","24.2","10.61","36"
"579",="1711","永光","18.35","2020","101","13.3","16","32","30.1","63.4","11.1","52.7","1.2","0.29","132","30.3","12.5","2.21","48.4","83.9","14.76","47"
"580",="5213","亞昕","23.6","2020","100","11.2","12.8","262","27.5","304","16","24.1","1.1","6.07","352","198","68.3","0.15","267","84.4","23.48","38"
"581",="3491","昇達科","161.5","2020","100","7.89","4.8","2.1","16.3","18.6","1.94","9.39","1.25","0.11","31.9","8.34","","0","8.81","23.1","30.9","64"
"582",="6790","永豐實","37.5","2020","100","12.3","12.1","8.86","25.3","37.9","","33","","1.28","75.4","22.4","9.22","0.6","34.6","40.8","16.47","66"
"583",="6290","良維","67.6","2020","99.9","7.39","20.9","13.9","28.4","43.3","12.1","9.24","0","0.23","67.1","19.1","0","0.42","20.9","46.2","30.16","51"
"584",="1264","德麥","269","2020","99.7","8.84","8.59","4.64","18.3","23.9","5.51","8.67","0.06","0.08","40.2","7.82","","0.13","8.61","31.6","75.03","66"
"585",="3691","碩禾","108.5","2020","99.7","25.2","25.1","18.5","50.9","73.6","8.5","36.2","4.23","5.06","132","54","17.1","0.34","74.1","57.9","81.32","43"
"586","2891C","中信金丙特","59.7","","99.5","","","","","","","","","","","","","","","","",""
"587","00687B","國泰20年美債","33.69","2020","99.5","","","","","","","","","","","","","","","","",""
"588",="1342","八貫","144","2020","99.3","4.48","2.03","4.84","6.51","11.7","","7.51","0.01","0.07","19.8","2.97","2","","5.16","14.6","21.5","59"
"589",="3611","鼎翰","232.5","2020","98.9","13.1","11.2","7.79","24.3","32.5","8.46","9.73","12.9","0.24","71","19.7","10.3","0.7","35.5","35.5","83.6","60"
"590","3702A","大聯大甲特","49.4","","98.8","","","","","","","","","","","","","","","","",""
"591",="2332","友訊","16.45","2020","98.7","62.2","31.2","24.4","95.8","126","4.94","10.3","5.11","1.48","160","53.5","","2.31","62.1","97.4","14.2","57"
"592",="1444","力麗","10.3","2020","98.6","12.3","9.13","20.5","24.4","50.5","49.8","70.1","0.65","1.21","174","49","5.2","3.86","59.2","115","10.84","32"
"593",="1614","三洋電","36.55","2020","98.4","0.84","3.02","9.25","12","21.7","16.1","25.5","","1.72","65.7","7.83","","1.57","12.1","53.6","20.51","51"
"594",="4306","炎洲","15.4","2020","98.3","16.5","29.2","69.9","63.8","146","28.4","115","1.86","0.51","298","133","57","2.71","198","99.8","17.88","40"
"595",="5287","數字","193.5","2020","98.3","7.25","1.32","0","8.57","14.5","4.97","8.27","0.94","0.21","29","10.1","0","0.53","10.7","18.3","42.32","87"
"596",="00712","FH富時不動產","9.85","2020","97.3","","","","","","","","","","","","","","","","",""
"597","1101B","台泥乙特","48.6","","97.2","","","","","","","","","","","","","","","","",""
"598",="2102","泰豐","20.4","2020","96.6","16.8","11.9","9.58","30.8","50.6","4.54","86.9","0.11","2.18","146","25.3","38.1","1.51","70.3","75.4","16.41","49"
"599",="3504","揚明光","84.5","2020","96.4","13.4","5.98","4.87","19.4","25.1","1.6","22.3","0.9","0.55","55.2","13.5","5.53","0.07","23.3","31.8","27.82","40"
"600",="1720","生達","53.9","2020","96.3","10.4","9.67","8.94","24.5","36","6.69","21.3","0.89","1.62","70.5","16.5","0","2.29","21.4","49.1","22.19","62"
