"排名","代號","名稱","成交","財報年度","市值(億)","現金(億)","應收帳款(億)","存貨(億)","速動資產(億)","流動資產(億)","投資(億)","固定資產(億)","無形資產(億)","其他資產(億)","資產總額(億)","流動負債(億)","長期負債(億)","其他負債(億)","負債總額(億)","股東權益(億)","每股淨值(元)","財報評分"
"483",="2704","國賓","35.55","2019","130","5.73","1.12","1.03","37.4","39.2","26.5","54.3","","0.34","122","11.8","1.2","1.09","15","107","29.08","55"
"484",="6180","橘子","74.1","2019","130","22","14.5","1.16","36.9","45.6","7.89","28.6","8.43","0.41","92.6","36.1","2.4","0.19","39.6","53","26.84","60"
"485",="6153","嘉聯益","23.25","2019","129","97.1","52.9","17.2","150","168","15.6","123","0.69","0.64","312","80.8","75.9","2.97","162","151","27.66","45"
"486",="2331","精英","23.05","2019","128","42.5","44.7","27.4","128","162","6.13","26.7","6.18","7.28","234","116","","0.68","123","110","19.64","45"
"487",="3090","日電貿","59.8","2019","127","7.95","27.7","15.3","43","59.5","5.01","6.54","0.59","0.05","73.1","27.5","0.26","0.51","28.9","44.2","23.45","45"
"488","2883B","開發金乙特","8.02","","127","","","","","","","","","","","","","","","","",""
"489",="6177","達麗","32.3","2019","125","3.97","0.58","183","4.54","200","18.3","4.1","0.14","3.62","226","128","45","0.05","180","46","17.83","43"
"490","00718B","富邦中國政策債","20.04","2019","125","","","","","","","","","","","","","","","","",""
"491","00836B","永豐10年A公司債","30.41","2019","125","","","","","","","","","","","","","","","","",""
"492",="3033","威健","29.45","2019","124","23.4","94.7","105","118","226","0.45","1.49","0.58","0.76","234","171","0","1.29","177","56.6","15.4","28"
"493",="1225","福懋油","56.6","2019","124","8.2","14.2","12","31.1","45.4","2.76","26.8","","0.23","77.4","25.2","11.1","0.21","40.9","36.5","14.66","45"
"494",="3228","金麗科","182","2019","123","1.04","0.44","1.21","1.48","2.74","0.04","1.36","0.43","0","5.33","1.05","","0.02","1.16","4.17","6.15","47"
"495",="1419","新紡","41","2019","123","5.35","2.19","4.88","18.7","24.2","99","3.19","0.03","1.11","129","29.9","1.9","1.3","41.8","87.4","29.09","45"
"496",="4755","三福化","122","2019","123","2.08","9.84","4.54","12.1","19.3","5.3","14.5","","1.25","42.3","9.76","0","0.41","10.7","31.6","34.79","45"
"497","00795B","中信美國公債20年","32.71","2019","123","","","","","","","","","","","","","","","","",""
"498",="4104","佳醫","82","2019","122","28.3","42.5","8.53","76","86.1","38.5","5.61","0.32","2.51","138","48.3","0.01","0.24","51.3","86.3","54.21","45"
"499",="8163","達方","43.3","2019","121","17.2","58.3","30.3","95.3","131","1.65","57.7","7.18","3.72","209","97.2","10.1","0.84","111","97.7","31","40"
"500",="8261","富鼎","103","2019","121","2.79","5.84","8.24","8.87","17.5","0.35","2.37","0.04","1.75","22.5","8.33","0","0","8.33","14.2","17.3","34"
"501",="2421","建準","48.1","2019","121","12.7","33.8","15.2","50.4","66.1","0.81","22.8","0.19","0.81","94.4","46.3","2.2","0.66","52.1","42.3","16.85","45"
"502",="3211","順達","80.3","2019","121","18.7","40.1","15.7","90.5","107","39.9","14.9","","2.2","169","57.6","28.8","2.71","98.8","69.8","47.35","40"
"503","00870B","元大15年EM主權債","29.54","","121","","","","","","","","","","","","","","","","",""
"504",="5351","鈺創","42.4","2019","121","8.41","9.27","17.8","17.8","35.8","12.7","8.1","0.31","0.09","62.1","18.6","17.2","1.26","38.8","23.3","5.29","30"
"505",="1442","名軒","32.9","2019","120","0.85","0.31","109","1.17","114","5.19","0.25","0","0.04","120","19.2","49","0.02","68.7","50.8","16.76","34"
"506",="2367","燿華","17.9","2019","120","12.4","55.5","22.8","67.8","92.7","15","129","0.36","4.78","250","78.1","40.3","11","137","113","18.27","45"
"507",="6411","晶焱","122","2019","120","13.2","6.78","3.01","20.3","27.6","0.16","5.02","0.78","0.58","35","8.35","","0.08","8.6","26.5","31.89","70"
"508",="9930","中聯資源","47.85","2019","119","3.2","9.96","3.01","16.9","24.8","2.75","63.7","0","3.46","118","26","16.3","1.18","64.6","53.4","20.8","47"
"509",="2009","第一銅","33.05","2019","119","3.75","1.64","12.3","7.5","19.9","23.1","8.72","","0.68","53","13.5","","0.08","16.2","36.8","10.23","28"
"510",="2524","京城","32.15","2019","119","3.95","1.13","337","5.95","348","0.15","8.62","1.74","0.91","361","152","70.9","1.62","226","134","34.88","55"
"511",="4438","廣越","114.5","2019","118","22.3","11","34.2","42","79","5.6","23.2","3.86","0.51","117","20.2","15","0.05","38.6","78","67.27","53"
"512",="8215","明基材","36.9","2019","118","1.96","20.6","19.6","23.7","45.7","6.86","43.6","0.45","1.16","103","39.8","19.9","0.31","62","41.3","12.88","36"
"513",="1709","和益","24.8","2019","118","3.5","11.7","30.9","16","47.2","12.8","46.3","0.98","0.87","113","32.2","2.63","0.72","40.6","72.6","14.44","36"
"514","00754B","群益AAA-AA公司債","36.69","2019","118","","","","","","","","","","","","","","","","",""
"515",="6464","台數科","89.6","2019","118","21.3","3.11","0.68","25.1","26.5","9.76","20.8","136","4.03","199","21.3","103","4.77","134","65.5","53.13","64"
"516",="2355","敬鵬","29.6","2019","118","43.2","36.9","31.1","88.6","129","","78.6","","17.1","231","63.3","","0.33","73.7","157","39.59","41"
"517",="00850","元大臺灣ESG永續","30.64","","118","","","","","","","","","","","","","","","","",""
"518",="1903","士紙","45.1","2019","117","1.18","0.5","0.73","7.59","8.56","46.5","10.7","0.1","0.01","65.9","24.6","0","0.16","40.7","25.2","9.69","30"
"519",="1726","永記","72.3","2019","117","15.8","22","19.7","46","66.9","2.88","23.6","0.06","0.31","97.8","10.9","","1.33","13.7","84.1","51.93","53"
"520",="4968","立積","129.5","2019","117","7.79","7.8","6","15.6","21.7","0.04","1.09","0.2","0.09","23.8","9.96","","0.06","10.1","13.7","22.09","49"
"521",="2013","中鋼構","58.1","2019","116","3.21","13.2","4.72","92.5","99.5","13.5","19.5","0.07","0.43","144","90.7","4","1.98","101","42.9","22.2","40"
"522","00715L","期街口布蘭特正2","12.06","","116","","","","","","","","","","","","","","","","",""
"523",="1537","廣隆","141","2019","116","15.7","11","14","27","41.8","0.85","10.4","0.02","0.19","54.4","9.9","","0.41","13.8","40.6","49.64","66"
"524",="3357","臺慶科","113","2019","115","5.82","14.2","5.1","20","25.5","1.52","24.4","0.13","0.05","52.4","18.1","2.76","0.25","22.4","30.1","33.05","55"
"525",="5478","智冠","90.3","2019","115","50","22.4","0.28","72.4","112","5.38","4.01","4.91","0.68","128","54.3","","1.56","56.6","71","48.91","62"
"526",="5609","中菲行","84.3","2019","115","17.1","22.6","","39.8","40.8","0.21","6.08","0.34","0.92","52.1","28","","0.39","29.8","22.3","16.93","41"
"527",="2636","台驊投控","80","2019","115","22.2","17.7","","41.1","43.5","2.4","2.78","6.39","1.75","60.5","29.6","3.04","0.83","35","25.5","20.81","41"
"528",="5288","豐祥-KY","173","2019","114","11.3","6.84","6.18","20.1","27.7","3.88","12.1","0.11","0.26","47.4","16.1","","0.26","16.7","30.7","46.65","62"
"529",="8927","北基","40.7","2019","114","1.99","0.25","4.51","2.24","7.47","2.4","31.1","0.09","1.01","51","8.98","12.5","0.02","29","22","11.35","40"
"530",="6841","長佳智能","115","2019","113","0.07","0.01","0","5.52","5.59","","0.27","0.24","0.01","6.28","0.14","","","0.16","6.12","","43"
"531",="3705","永信","42.3","2019","113","13.1","20","25.1","33.4","60.4","12.8","45.4","0.41","2.51","124","50.8","3.12","1.68","59.4","64.2","23.46","53"
"532",="1256","鮮活果汁-KY","333","2019","113","3.06","2.91","2.1","11.4","14","0","15.2","0.22","0.5","31.5","9.14","","0.43","10.9","20.6","59.89","70"
"533",="2535","達欣工","33.2","2019","112","26.1","13","64.8","75","157","5.45","4.7","","3.14","171","80.7","15.6","0.36","97.3","73.5","23.71","40"
"534",="4906","正文","28.4","2019","112","27.3","41.2","23","70.4","95.5","14.3","28.7","4.48","1.8","147","46.1","11.6","0.09","60.1","86.9","23.59","43"
"535",="2534","宏盛","23.6","2019","112","8.75","0.79","170","13.7","197","96.2","0.05","0.32","4.47","298","96.4","60","0.75","158","140","23.64","45"
"536",="4164","承業醫","69","2019","111","12.5","9.88","4.4","27","35.1","15","46.9","1.59","11.9","112","30.5","27.5","0.24","58.9","53.2","36.71","45"
"537",="2035","唐榮","31.8","2019","111","0.91","1.58","32.7","2.49","42.7","108","36.1","0.18","0.48","187","36.4","62.2","5.23","139","48.1","13.74","26"
"538",="6581","鋼聯","100","2019","111","8.92","1.01","1.08","9.93","11.9","","29.2","0.06","4.08","45.4","3.68","7.16","0.15","11","34.4","30.9","75"
"539",="6223","旺矽","118","2019","111","11","13.3","22.5","24.4","48.2","0","29.3","0.35","1.23","81.8","26.5","10.5","0.33","38","43.8","54.66","53"
"540",="2472","立隆電","68","2019","111","13.1","22.3","11.1","44.8","59.4","0.53","38.1","0.31","1.48","103","33.6","12","0.85","47.4","55.6","26.08","49"
"541",="8924","大田","132.5","2019","111","15.7","6.78","4.87","22.4","27.8","0.02","5.1","0.03","0.8","36.8","9.87","","0.33","12.4","24.4","27.21","64"
"542",="3587","閎康","178","2019","111","11.2","7.37","","18.6","21.6","0.39","19","0.05","0.28","42.8","9.56","5.22","0.02","15.5","27.2","43.66","52"
"543",="6230","尼得科超眾","128","2019","111","14.7","28.3","9.98","43.1","54","1.31","15","0.12","0.03","72.7","27.4","","0.03","32.1","40.6","47.01","49"
"544",="8462","柏文","138.5","2019","110","5.96","0.11","0.05","6.06","9.03","0.28","26.6","0.02","0.86","70.4","13.2","6.13","0","49.7","20.6","29.35","57"
"545",="2329","華泰","19.75","2019","110","17","27.7","12.5","47.7","62.6","11.3","62.6","0.58","4.09","159","82.6","9.05","4.34","98.5","60.7","10.88","45"
"546",="8942","森鉅","66","2019","109","23.2","3.49","11.5","32.9","45.1","12.6","41.4","0","0.7","101","28.1","0","0.26","28.5","72.7","40.57","68"
"547",="6869","雲豹能源-創","93.8","2019","109","3.01","1.11","0","4.12","4.38","0.14","9.55","0.03","0.17","15.5","1.65","4.83","","7.33","8.17","","57"
"548",="3003","健和興","69.8","2019","109","24.5","7.75","12.4","35.1","48.5","3.13","11.7","0.13","0.57","64.8","14","2.1","0.03","19.1","45.7","29.15","62"
"549",="2731","雄獅","119.5","2019","109","33.2","8.52","","41.8","59.1","3.86","3.94","0.2","2.72","87.9","48.2","0.25","1.35","65.3","22.6","29.81","48"
"550",="4927","泰鼎-KY","57.1","2019","108","3","29.1","18","32.1","50.7","","60.7","0.35","1.2","118","34.7","6.79","0.61","43.6","74.5","39.21","41"
"551",="8213","志超","39.8","2019","108","83.6","82.8","22.8","166","199","1.84","81.7","3.77","0.9","290","128","42.9","1.03","173","117","41.79","45"
"552",="6104","創惟","119.5","2019","108","5.92","2.53","2.32","8.45","11.6","0.07","8.94","0.82","0.13","21.7","6.94","","0.4","7.4","14.3","15.87","62"
"553",="4119","旭富","112","2019","107","5.54","3.52","5.27","13.7","19.4","1.37","18.8","0.48","0.23","40.8","5.84","","0.21","6.07","34.7","43.71","74"
"554",="00830","國泰費城半導體","27.49","","107","","","","","","","","","","","","","","","","",""
"555",="3081","聯亞","115.5","2019","106","13.4","4.3","1.93","17.7","19.8","","24.7","0.11","0.2","48.3","4.48","","0.03","7.64","40.7","44.71","80"
"556",="3701","大眾控","49.55","2019","106","9.75","14.5","13.9","24.4","42.4","11.7","6.83","0.01","0.5","67.8","17.7","","11","32.7","35.1","10.67","38"
"557",="2908","特力","20.65","2019","105","14.6","43.4","64.9","66.6","136","0.63","64.9","25.8","17.9","357","120","94.2","4.11","292","64.4","12.71","36"
"558","00633L","富邦上証正2","38.26","","105","","","","","","","","","","","","","","","","",""
"559",="1708","東鹼","42.1","2019","105","7.21","5.83","4.23","13","18.8","6.7","99.7","","0.33","126","20.3","41.7","0","66.4","59.3","28.05","47"
"560",="5243","乙盛-KY","62.1","2019","105","35.5","18.9","6.83","56.6","65.4","0","21.6","0.03","1.11","89.6","29.7","","","30.9","58.7","34.8","51"
"561",="6138","茂達","141","2019","104","7.64","10.8","10.5","20","31.1","0.73","3.9","0.25","0.26","38.3","10.9","","0.34","12.7","25.6","29.29","57"
"562","2838A","聯邦銀甲特","52.2","2019","104","","","","","","","","","","","","","","","","",""
"563",="1604","聲寶","27.05","2019","104","11.6","6.26","13","20.4","36.3","34.4","47.7","0.84","0.81","124","27.8","10.5","5.1","56.2","67.9","17.58","49"
"564",="3056","總太","42.6","2019","103","6.3","0.01","124","12.9","138","0.44","1.41","0.19","0.06","142","93.5","0","0.26","94","48.1","22.96","38"
"565",="6854","錼創科技-KY創","96.4","","103","","","","","","","","","","","","","","","","",""
"566",="6206","飛捷","71.6","2019","102","22.1","8.58","7.12","33.6","41.1","0.17","11.4","3.5","0.04","57.5","9.15","","0.45","10.5","47","30.78","66"
"567",="5340","建榮","52.5","2019","102","0.23","4.96","3.52","6.01","9.82","","9.64","","0.03","19.8","2.99","","0.1","3.09","16.7","8.58","41"
"568",="4157","太景*-KY","14.25","2019","102","1.36","0.07","0.08","6.6","7.04","1.34","0.29","0.34","0.1","9.46","0.89","0.01","0.24","1.31","8.15","1.14","45"
"569",="6139","亞翔","45.2","2019","102","38.4","46","8.99","175","236","3.2","10.4","0.18","0.83","280","143","16.8","1.76","164","116","34.24","40"
"570",="1110","東泥","17.8","2019","102","2.08","4.3","6.51","8.84","20.3","71.5","2.26","0","0.16","97.4","6.62","","0.23","11.7","85.7","14.96","40"
"571",="1201","味全","20.1","2019","102","22.2","27.7","12.7","49.9","65.4","1.85","97.8","1.5","2.7","191","72.9","31.3","5.91","122","69.4","13.71","55"
"572",="2010","春源","15.7","2019","102","5.03","45.2","31.4","71.4","109","9.01","50.5","0.04","0.61","172","56.2","","1.55","65.9","106","15.55","38"
"573",="5222","全訊","149.5","2019","101","1.2","1.13","2.42","2.39","4.92","0.02","1.65","0.04","0.98","8.62","1.99","0.06","0.2","3.19","5.43","14.38","66"
"574",="5608","四維航","27.45","2019","101","4.14","0.37","2.35","4.54","12.3","","226","","5.25","244","47.8","143","4.23","196","48","16.45","25"
"575",="2480","敦陽科","95.3","2019","101","15.7","4.99","14.7","23.3","42.5","0.96","4.53","0.06","2.39","51.1","22.1","","0.35","23.2","28","26.3","53"
"576",="4739","康普","94.7","2019","101","7.67","5.22","14.2","12.9","29.4","0.49","38.4","","0.54","69.7","18.9","7.07","0.05","29.2","40.5","36.9","40"
"577",="2476","鉅祥","53.3","2019","101","30.3","12.5","7.47","50.8","59.6","3.4","12.3","0.04","0.79","77.8","18.9","0","0.99","25.7","52.1","25.06","53"
"578",="2314","台揚","42.3","2019","101","10.6","12.5","8.57","23.4","32.5","2.3","4.95","3.02","0.06","50.2","17.8","0","2.07","23.7","26.6","11.65","43"
"579",="1711","永光","18.35","2019","101","9.79","16.5","35","26.6","63","12.3","55.3","1.22","0.39","136","39.8","9.9","1.68","54.8","81.4","14.28","43"
"580",="5213","亞昕","23.6","2019","100","15.5","0.7","182","17.5","221","17","23.3","1.11","2","264","135","50.3","0.21","186","78.7","21.88","38"
"581",="3491","昇達科","161.5","2019","100","4.47","5","1.97","13.6","15.8","1.63","9.87","1.17","0.25","29.2","5.23","","0","5.64","23.5","32.31","70"
"582",="6790","永豐實","37.5","2019","100","1.14","16.7","10.6","20.2","33.7","0.59","40.2","","1.31","80.1","30","16.9","0.78","50.4","29.6","","40"
"583",="6290","良維","67.6","2019","99.9","11.6","21.6","11.4","33.3","46","11.8","7.4","","0.17","67.4","21.8","","0.2","23.5","43.8","29.5","57"
"584",="1264","德麥","269","2019","99.7","10.9","7.49","5.29","18.4","24.9","0.01","8.12","0.05","0.14","35.2","5.46","","0.14","6.28","29","70.08","72"
"585",="3691","碩禾","108.5","2019","99.7","18.8","26.2","14.5","46.1","66.1","13","36","1.87","1.31","123","29.2","36.8","0.95","69.8","53.6","75.22","32"
"586","2891C","中信金丙特","59.7","2019","99.5","","","","","","","","","","","","","","","","",""
"587","00687B","國泰20年美債","33.69","2019","99.5","","","","","","","","","","","","","","","","",""
"588",="1342","八貫","144","2019","99.3","0.62","2.25","4.72","2.88","8.49","","6.27","0.01","0.07","15.2","4.47","1.2","","5.82","9.36","15.75","50"
"589",="3611","鼎翰","232.5","2019","98.9","9.21","10.6","8.62","19.8","28.8","6.16","10","14.2","0.21","67.9","20.8","9.15","0.81","36.2","31.7","74.51","60"
"590","3702A","大聯大甲特","49.4","2019","98.8","","","","","","","","","","","","","","","","",""
"591",="2332","友訊","16.45","2019","98.7","31.4","36.8","28.4","68.9","102","25.1","10.8","5.86","1.84","157","59.4","","2.37","67.8","89.3","13","36"
"592",="1444","力麗","10.3","2019","98.6","14","12.4","24.8","28.4","54.6","47.5","74.9","0.65","1.07","180","45.4","16.5","4.2","67.2","113","10.84","34"
"593",="1614","三洋電","36.55","2019","98.4","0.56","2.93","10.1","8.15","18.9","14.8","27.6","","1.62","63.4","6.85","","1.51","11.1","52.4","20.05","47"
"594",="4306","炎洲","15.4","2019","98.3","29.7","31.5","72.3","76.2","156","29.7","132","2.7","0.83","333","171","52.2","4.95","237","95.7","16.63","32"
"595",="5287","數字","193.5","2019","98.3","6.7","1.52","0","8.23","14.1","4.03","7.83","1.02","0.35","27.5","9.32","","0.44","9.76","17.7","41.13","87"
"596",="00712","FH富時不動產","9.85","2019","97.3","","","","","","","","","","","","","","","","",""
"597","1101B","台泥乙特","48.6","2019","97.2","","","","","","","","","","","","","","","","",""
"598",="2102","泰豐","20.4","2019","96.6","13.2","9.15","10.4","23","41.7","3.27","87.7","0.19","1.53","136","15.3","40.5","1.53","62.8","73.2","15.93","36"
"599",="3504","揚明光","84.5","2019","96.4","12.7","10.3","5.71","23","29.8","1.68","23.8","0.75","0.64","61.8","21.3","1.83","0.07","27.7","34.1","29.84","49"
"600",="1720","生達","53.9","2019","96.3","14.7","9.11","9.15","26","36.1","6.2","21.2","0.97","1.36","69.3","18.1","","2.62","22.8","46.5","21.06","64"
